"zipn","p","dperson","sp","sccost","dlcost","dbcost","stcost","sctime","dltime","dbtime","sttime","stransittime","sttotime","SCAV","AVtech","STAV","DLAW","DBAW","DBDW","PRCP","BKLN","TEMP","purpose","SCAW","STAW","scooter_av","dlbike_av","dkbike_av","sctransit_av","triptime","car_av","transit_av","rd_av","walk_av","bike_av","choice","cartime","transittime","rdtime","walktime","biketime","PRCP_1","PRCP_2","PRCP_3","BKLN_1","BKLN_2","BKLN_3","BKLN_4","purpose_1","purpose_2","purpose_3","purpose_4","purpose_5","purpose_6","who","age","race","edu","work","zipcode","hhsize","child","hhincome","idincome","veh","bike","higheredu","employ","white","stu_dummy","mean_hhincome","veh_dummy","gender_F","gender_M","gender_O","mean_idincome","originpurpose_errand","originpurpose_home","originpurpose_school","originpurpose_shopping","originpurpose_social","originpurpose_work","trippurp_HBO","trippurp_HBSHOP","trippurp_HBSOC","trippurp_HBW","trippurp_NHB","meanincomek","sccost_adj","dlcost_adj","dbcost_adj","stcost_adj","sttocost_adj","popdensity","BKLNn"
95816," 251"," 136","5"," 0.00","0.00","0.00","3.1"," 0"," 0"," 0"," 6"," 24"," 30","0","1","1","0","0","0","3","3","60","5","0","0","0","0","0","1","22","1","0","0","0","0","10","22","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0",1636,36,1,5,1,"95816",4,2,"6",5,2,1,1,1,1,0,42500,1,1,0,0,30000,0,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0.103333333333333,0.17,7610.649731,0.5
95816," 251"," 136","6"," 0.00","0.00","0.00","3.1"," 0"," 0"," 0"," 6"," 24"," 30","0","1","5","0","0","0","3","2","60","5","0","0","0","0","0","1","22","1","0","0","0","0","10","22","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0",1636,36,1,5,1,"95816",4,2,"6",5,2,1,1,1,1,0,42500,1,1,0,0,30000,0,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0.103333333333333,0.17,7610.649731,0.8
32708," 312"," 134","6"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18"," 86","104","0","1","5","0","0","0","1","4","60","6","0","0","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",1637,27,1,2,1,"32708",5,0,"2",2,1,1,0,1,1,0,12500,1,0,1,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0.44,0.6,2279.544221,0
32708," 312"," 134","4"," 0.00","0.00","0.00","7.0"," 0"," 0"," 0","24"," 82","106","0","1","3","0","0","0","2","2","60","6","0","0","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",1637,27,1,2,1,"32708",5,0,"2",2,1,1,0,1,1,0,12500,1,0,1,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0.56,0.72,2279.544221,0.8
32708," 312"," 134","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 86","104","0","1","1","0","0","0","1","3","95","6","0","0","0","0","0","1","60","1","0","0","0","0"," 1","60","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1",1637,27,1,2,1,"32708",5,0,"2",2,1,1,0,1,1,0,12500,1,0,1,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0,0.16,2279.544221,0.5
41018," 273","  63","4"," 5.44","0.00","0.00","0.0","14"," 0"," 0"," 3","  9"," 12","5","0","5","0","0","0","3","4","60","3","5","5","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.128,0,0,0,0.0470588235294118,2395.951985,0
41018," 273","  63","5"," 0.00","0.00","0.00","2.0","14"," 0"," 0"," 3","  9"," 12","3","0","5","0","0","0","3","1","95","3","3","5","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0,0,0.0470588235294118,0.0941176470588235,2395.951985,1
41018," 273","  63","4"," 5.44","0.00","0.00","0.0","14"," 0"," 0"," 3","  9"," 12","5","0","5","0","0","0","3","4","60","3","5","5","1","0","0","0","10","1","0","0","0","0"," 1","10","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.128,0,0,0,0.0470588235294118,2395.951985,0
41018," 273","  63","5"," 0.00","0.00","0.00","2.0","14"," 0"," 0"," 3","  9"," 12","3","0","5","0","0","0","3","1","95","3","3","5","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0,0,0.0470588235294118,0.0941176470588235,2395.951985,1
41018," 273","  63","6"," 5.44","0.00","0.00","1.0","18"," 0"," 0"," 3","  9"," 12","1","0","0","0","0","0","2","2","95","3","1","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.128,0,0,0.0235294117647059,0.0705882352941176,2395.951985,0.8
41018," 273","  63","6"," 5.44","0.00","0.00","1.0","18"," 0"," 0"," 3","  9"," 12","1","0","0","0","0","0","2","2","95","3","1","0","1","0","0","0","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1638,37,1,5,1,"41018",4,2,"7",6,4,1,1,1,1,0,62500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.128,0,0,0.0235294117647059,0.0705882352941176,2395.951985,0.8
90201," 307"," 133","6"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 30"," 48","0","0","1","0","0","0","2","3","80","1","0","1","0","0","0","1","30","1","0","0","0","0","10","30","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0",1640,29,1,5,1,"90201",3,0,"8",8,2,1,1,1,1,0,72500,1,0,1,0,72500,0,0,1,0,0,0,0,0,0,0,1,72.5,0,0,0,0.0510344827586207,0.0786206896551724,17058.95233,0.5
90201," 307"," 133","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 30"," 48","0","0","0","0","0","0","2","3","80","1","0","0","0","0","0","1","30","1","0","0","0","0","10","30","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0",1640,29,1,5,1,"90201",3,0,"8",8,2,1,1,1,1,0,72500,1,0,1,0,72500,0,0,1,0,0,0,0,0,0,0,1,72.5,0,0,0,0,0.0275862068965517,17058.95233,0.5
90201," 307"," 133","4"," 0.00","0.00","0.00","2.8"," 0"," 0"," 0","12"," 34"," 46","0","0","1","0","0","0","1","1","95","1","0","1","0","0","0","1","30","1","0","0","0","0","10","30","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1640,29,1,5,1,"90201",3,0,"8",8,2,1,1,1,1,0,72500,1,0,1,0,72500,0,0,1,0,0,0,0,0,0,0,1,72.5,0,0,0,0.0386206896551724,0.0662068965517241,17058.95233,1
90201," 303","  61","4"," 9.75","0.00","0.00","4.0","30"," 0"," 0","13","  7"," 20","0","0","1","0","0","0","2","1","80","3","0","1","1","0","0","0","30","0","0","1","0","0"," 3","0","0","30","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.433333333333333,0,0,0.177777777777778,0.266666666666667,17058.95233,1
90201," 303","  61","5"," 4.75","0.00","0.00","2.0","25"," 0"," 0"," 4"," 13"," 17","0","0","5","0","0","0","2","4","60","3","0","5","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.211111111111111,0,0,0.0888888888888889,0.177777777777778,17058.95233,0
90201," 303","  61","6"," 7.25","0.00","0.00","2.0","25"," 0"," 0"," 4"," 13"," 17","5","0","3","0","0","0","1","2","95","3","5","3","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.322222222222222,0,0,0.0888888888888889,0.177777777777778,17058.95233,0.8
90201," 303","  61","4"," 9.75","0.00","0.00","4.0","30"," 0"," 0","13","  7"," 20","0","0","1","0","0","0","2","1","80","3","0","1","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.433333333333333,0,0,0.177777777777778,0.266666666666667,17058.95233,1
90201," 303","  61","6"," 7.25","0.00","0.00","2.0","25"," 0"," 0"," 4"," 13"," 17","5","0","3","0","0","0","1","2","95","3","5","3","1","0","0","0","30","0","0","1","0","0"," 7","0","0","30","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.322222222222222,0,0,0.0888888888888889,0.177777777777778,17058.95233,0.8
90201," 303","  61","5"," 4.75","0.00","0.00","2.0","25"," 0"," 0"," 4"," 13"," 17","0","0","5","0","0","0","2","4","60","3","0","5","0","0","0","1","30","0","0","1","0","0","10","0","0","30","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0",1641,27,1,5,1,"90201",3,0,"5",4,2,1,1,1,1,0,30000,1,0,1,0,22500,0,0,0,0,0,1,0,0,0,0,1,22.5,0.211111111111111,0,0,0.0888888888888889,0.177777777777778,17058.95233,0
80601,"   5","  45","4"," 1.42","1.30","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","0","0","0","3","1","3","2","3","80","5","0","0","0","1","0","0","3","0","0","0","1","0"," 4","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0.0208,0.0208,0,0.032,1262.566705,0.5
80601,"   5","  45","5"," 1.18","0.00","1.42","0.0"," 1"," 1"," 1"," 0","  0","  0","3","0","0","5","5","1","2","3","60","5","3","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.01888,0,0.02272,0,0.032,1262.566705,0.5
80601,"   5","  45","5"," 1.18","0.00","1.42","0.0"," 1"," 1"," 1"," 0","  0","  0","3","0","0","5","5","1","2","3","60","5","3","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.01888,0,0.02272,0,0.032,1262.566705,0.5
80601,"   5","  45","6"," 1.42","0.00","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","5","0","0","0","3","1","3","4","60","5","5","0","0","1","0","0","3","0","0","0","1","0"," 4","0","0","0","3","0","0","0","1","0","0","0","1","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0,0.0208,0,0.032,1262.566705,0
80601,"   5","  45","6"," 1.42","0.00","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","5","0","0","0","3","1","3","4","60","5","5","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0,0.0208,0,0.032,1262.566705,0
80601,"   5","  45","6"," 1.42","0.00","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","5","0","0","0","3","1","3","4","60","5","5","0","1","0","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0,0.0208,0,0.032,1262.566705,0
80601,"   5","  45","5"," 1.18","0.00","1.42","0.0"," 1"," 1"," 1"," 0","  0","  0","3","0","0","5","5","1","2","3","60","5","3","0","0","1","0","0","3","0","0","0","1","0"," 4","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.01888,0,0.02272,0,0.032,1262.566705,0.5
80601,"   5","  45","4"," 1.42","1.30","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","0","0","0","3","1","3","2","3","80","5","0","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0.0208,0.0208,0,0.032,1262.566705,0.5
80601,"   5","  45","4"," 1.42","1.30","1.30","0.0"," 1"," 1"," 1"," 0","  0","  0","0","0","0","3","1","3","2","3","80","5","0","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",1642,38,3,5,1,"80601",2,0,"7",7,2,1,1,1,0,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,0,0,1,0,62.5,0.02272,0.0208,0.0208,0,0.032,1262.566705,0.5
50703," 284","  44","6"," 2.13","3.63","2.13","0.0"," 6"," 9"," 6"," 0","  0","  0","1","1","0","5","1","1","2","1","95","2","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,1
50703," 284","  44","5"," 2.13","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","1","0","3","5","5","2","4","40","2","0","0","1","0","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.576,0.726,0,0.4,212.0076849,0
50703," 284","  44","4"," 2.13","3.63","2.13","0.0"," 9"," 9"," 9"," 0","  0","  0","3","1","0","0","0","0","1","3","95","2","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,0.5
50703," 284","  44","5"," 2.13","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","1","0","3","5","5","2","4","40","2","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.576,0.726,0,0.4,212.0076849,0
50703," 284","  44","4"," 2.13","3.63","2.13","0.0"," 9"," 9"," 9"," 0","  0","  0","3","1","0","0","0","0","1","3","95","2","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,0.5
50703," 284","  44","6"," 2.13","3.63","2.13","0.0"," 6"," 9"," 6"," 0","  0","  0","1","1","0","5","1","1","2","1","95","2","0","0","1","0","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,1
50703," 284","  44","6"," 2.13","3.63","2.13","0.0"," 6"," 9"," 6"," 0","  0","  0","1","1","0","5","1","1","2","1","95","2","0","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,1
50703," 284","  44","5"," 2.13","2.88","3.63","0.0"," 9"," 6"," 6"," 0","  0","  0","5","1","0","3","5","5","2","4","40","2","0","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.576,0.726,0,0.4,212.0076849,0
50703," 284","  44","4"," 2.13","3.63","2.13","0.0"," 9"," 9"," 9"," 0","  0","  0","3","1","0","0","0","0","1","3","95","2","0","0","1","0","0","0","5","1","0","0","0","0"," 1","5","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",1643,45,1,4,8,"50703",3,0,"5",1,2,0,0,0,1,0,30000,1,1,0,0,5000,1,0,0,0,0,0,1,0,0,0,0,5,0.426,0.726,0.426,0,0.4,212.0076849,0.5
47905," 288","  60","5"," 0.00","0.00","0.00","3.0","35"," 0"," 0","12"," 10"," 22","0","1","3","0","0","0","2","2","40","6","0","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0,0,0,0.0705882352941176,0.117647058823529,324.9215044,0.8
47905," 288","  60","6"," 8.34","0.00","0.00","3.0","29"," 0"," 0","15","  9"," 24","0","1","5","0","0","0","2","4","60","6","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0.196235294117647,0,0,0.0705882352941176,0.117647058823529,324.9215044,0
47905," 288","  60","4","11.28","0.00","0.00","4.0","23"," 0"," 0","12"," 10"," 22","3","1","0","0","0","0","1","3","60","6","3","0","1","0","0","0","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0.265411764705882,0,0,0.0941176470588235,0.141176470588235,324.9215044,0.5
47905," 288","  60","6"," 8.34","0.00","0.00","3.0","29"," 0"," 0","15","  9"," 24","0","1","5","0","0","0","2","4","60","6","0","0","1","0","0","0","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0.196235294117647,0,0,0.0705882352941176,0.117647058823529,324.9215044,0
47905," 288","  60","4","11.28","0.00","0.00","4.0","23"," 0"," 0","12"," 10"," 22","3","1","0","0","0","0","1","3","60","6","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0.265411764705882,0,0,0.0941176470588235,0.141176470588235,324.9215044,0.5
47905," 288","  60","5"," 0.00","0.00","0.00","3.0","35"," 0"," 0","12"," 10"," 22","0","1","3","0","0","0","2","2","40","6","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",1644,32,1,2,1,"47905",3,1,"7",6,1,0,0,1,1,0,62500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0,0,0,0.0705882352941176,0.117647058823529,324.9215044,0.8
32066," 177"," 130","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 86","104","0","1","1","0","0","0","2","2","40","3","0","0","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0",1645,32,1,5,1,"32066",4,2,"7",6,1,1,1,1,1,0,62500,1,1,0,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0,0,0,0,0.0470588235294118,26.40645427,0.8
32066," 177"," 130","5"," 0.00","0.00","0.00","3.1"," 0"," 0"," 0"," 6"," 93"," 99","0","1","1","0","0","0","2","1","80","3","0","0","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1645,32,1,5,1,"32066",4,2,"7",6,1,1,1,1,1,0,62500,1,1,0,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0,0,0,0.0729411764705882,0.12,26.40645427,1
32066," 177"," 130","6"," 0.00","0.00","0.00","2.5"," 0"," 0"," 0"," 6"," 93"," 99","0","1","0","0","0","0","3","3","40","3","0","0","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0",1645,32,1,5,1,"32066",4,2,"7",6,1,1,1,1,1,0,62500,1,1,0,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0,0,0,0.0588235294117647,0.105882352941176,26.40645427,0.5
92410," 252"," 124","5"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 30"," 48","0","1","5","0","0","0","1","1","40","6","0","0","0","0","0","1","30","1","0","0","0","0"," 1","30","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1646,33,1,2,2,"92410",1,0,"2",2,1,0,0,1,1,0,12500,1,1,0,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0.296,0.456,6010.948905,1
92410," 252"," 124","4"," 0.00","0.00","0.00","7.3"," 0"," 0"," 0","18"," 30"," 48","0","1","5","0","0","0","3","2","95","6","0","0","0","0","0","1","30","1","0","0","0","0"," 1","30","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1",1646,33,1,2,2,"92410",1,0,"2",2,1,0,0,1,1,0,12500,1,1,0,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0.584,0.744,6010.948905,0.8
92410," 252"," 124","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 30"," 48","0","1","0","0","0","0","3","3","60","6","0","0","0","0","0","1","30","1","0","0","0","0","10","30","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1",1646,33,1,2,2,"92410",1,0,"2",2,1,0,0,1,1,0,12500,1,1,0,0,12500,0,0,0,1,0,0,0,0,0,0,1,12.5,0,0,0,0,0.16,6010.948905,0.5
91606," 253"," 123","4"," 0.00","0.00","0.00","2.8"," 0"," 0"," 0","12"," 60"," 72","0","0","1","0","0","0","2","2","80","1","0","1","0","0","0","1","45","1","0","0","0","0"," 1","45","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",1647,26,6,3,1,"91606",4,1,"5",5,3,0,0,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0.0933333333333333,0.16,13488.74887,0.8
91606," 253"," 123","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0"," 6"," 64"," 70","0","0","0","0","0","0","3","2","40","1","0","0","0","0","0","1","45","1","0","0","0","0"," 1","45","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0",1647,26,6,3,1,"91606",4,1,"5",5,3,0,0,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0,0.0666666666666667,13488.74887,0.8
91606," 253"," 123","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18"," 57"," 75","0","0","5","0","0","0","1","1","40","1","0","5","0","0","0","1","45","1","0","0","0","0"," 1","45","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1647,26,6,3,1,"91606",4,1,"5",5,3,0,0,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0,0.0666666666666667,13488.74887,1
85119," 172","  57","6"," 5.40","0.00","0.00","2.0","29"," 0"," 0"," 4"," 15"," 19","3","0","3","0","0","0","2","3","60","4","3","3","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.127058823529412,0,0,0.0470588235294118,0.0941176470588235,481.9104722,0.5
85119," 172","  57","5"," 8.34","0.00","0.00","6.0","29"," 0"," 0","15","  9"," 24","3","0","0","0","0","0","3","4","95","4","3","0","1","0","0","0","15","1","0","0","0","0"," 1","15","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.196235294117647,0,0,0.141176470588235,0.188235294117647,481.9104722,0
85119," 172","  57","6"," 5.40","0.00","0.00","2.0","29"," 0"," 0"," 4"," 15"," 19","3","0","3","0","0","0","2","3","60","4","3","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.127058823529412,0,0,0.0470588235294118,0.0941176470588235,481.9104722,0.5
