,zipn,p_x,dperson_x,sp,sccost,dlcost,dbcost,stcost,sctime,dltime,dbtime,sttime,stransittime,sttotime,SCAV,AVtech,STAV,DLAW,DBAW,DBDW,PRCP,BKLN,TEMP,purpose,SCAW,STAW,scooter_av,dlbike_av,dkbike_av,sctransit_av,triptime,car_av,transit_av,rd_av,walk_av,bike_av,choice,cartime,transittime,rdtime,walktime,biketime,PRCP_1,PRCP_2,PRCP_3,BKLN_1,BKLN_2,BKLN_3,BKLN_4,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,who,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,mean_idincome,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,trippurp_HBO,trippurp_HBSHOP,trippurp_HBSOC,trippurp_HBW,trippurp_NHB,meanincomek,sccost_adj,dlcost_adj,dbcost_adj,stcost_adj,sttocost_adj,popdensity,BKLNn,unique_id,Unnamed: 0_x,user,p_y,dperson_y,Unnamed: 0_y,socialnorm1,socialnorm2,socialnorm3,socialnorm4,socialnorm5,socialnorm6,expectedperf1,expectedperf2,expectedperf3,expectedperf4,expectedperf5,envbenefit1,envbenefit2,envbenefit3,envbenefit4,perceivedrisk1,perceivedrisk2,perceivedrisk3,resideffects1,resideffects2,resideffects3,resideffects4,envvalues1,envvalues2,envvalues3,envvalues4,antimicro1,antimicro2,antimicro3,intentiontouse1,intentiontouse2,intentiontouse3
358,47380,287,44,4,1.36,1.84,1.36,0.0,3,3,3,0,0,0,3,1,0,0,0,0,1,3,95,5,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,220,25,1,6,1,47380,3,1,7,6,1,0,1,1,1,1,62500,1,1,0,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0.032,0.0432941176470588,0.032,0.0,0.0470588235294118,32.89560079,0.5,287_44,7597,Vaep9QsOSFie1dYkPxG5,287,44,1526,6,5,2,6,2,2.0,4,6,6,4,6,5,4,5,3.0,5,5,2,1,5,1,5,4,2,2,6,3,3,2,2,6.0,5
359,47380,287,44,6,1.36,1.84,1.36,0.0,2,3,2,0,0,0,1,1,0,5,1,1,2,1,95,5,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,220,25,1,6,1,47380,3,1,7,6,1,0,1,1,1,1,62500,1,1,0,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0.032,0.0432941176470588,0.032,0.0,0.0470588235294118,32.89560079,1.0,287_44,7597,Vaep9QsOSFie1dYkPxG5,287,44,1526,6,5,2,6,2,2.0,4,6,6,4,6,5,4,5,3.0,5,5,2,1,5,1,5,4,2,2,6,3,3,2,2,6.0,5
360,47380,287,44,5,1.36,1.6,1.84,0.0,3,2,2,0,0,0,5,1,0,3,5,5,2,4,40,5,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,220,25,1,6,1,47380,3,1,7,6,1,0,1,1,1,1,62500,1,1,0,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0.032,0.0376470588235294,0.0432941176470588,0.0,0.0470588235294118,32.89560079,0.0,287_44,7597,Vaep9QsOSFie1dYkPxG5,287,44,1526,6,5,2,6,2,2.0,4,6,6,4,6,5,4,5,3.0,5,5,2,1,5,1,5,4,2,2,6,3,3,2,2,6.0,5
361,47380,287,44,4,1.36,1.84,1.36,0.0,3,3,3,0,0,0,3,1,0,0,0,0,1,3,95,5,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,220,25,1,6,1,47380,3,1,7,6,1,0,1,1,1,1,62500,1,1,0,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0.032,0.0432941176470588,0.032,0.0,0.0470588235294118,32.89560079,0.5,287_44,7597,Vaep9QsOSFie1dYkPxG5,287,44,1526,6,5,2,6,2,2.0,4,6,6,4,6,5,4,5,3.0,5,5,2,1,5,1,5,4,2,2,6,3,3,2,2,6.0,5
362,47380,287,44,5,1.36,1.6,1.84,0.0,3,2,2,0,0,0,5,1,0,3,5,5,2,4,40,5,0,0,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,220,25,1,6,1,47380,3,1,7,6,1,0,1,1,1,1,62500,1,1,0,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0.032,0.0376470588235294,0.0432941176470588,0.0,0.0470588235294118,32.89560079,0.0,287_44,7597,Vaep9QsOSFie1dYkPxG5,287,44,1526,6,5,2,6,2,2.0,4,6,6,4,6,5,4,5,3.0,5,5,2,1,5,1,5,4,2,2,6,3,3,2,2,6.0,5
363,29063,281,99,4,0.0,0.0,0.0,2.0,19,0,0,8,5,13,5,0,3,0,0,0,2,2,95,5,5,3,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,223,40,1,5,1,29063,5,1,7,6,2,1,1,1,1,1,62500,1,0,1,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0.0,0.0,0.0,0.0470588235294118,0.0941176470588235,816.5980282,0.8,281_99,4234,J9NTDmhxzGLuazNZv4Vi,281,99,845,5,5,2,4,2,4.0,4,5,4,5,4,4,5,4,2.0,4,4,2,1,5,1,4,5,4,5,5,3,2,3,5,3.0,4
364,29063,281,99,6,3.42,0.0,0.0,2.0,16,0,0,2,8,10,1,0,1,0,0,0,3,2,60,5,1,1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,223,40,1,5,1,29063,5,1,7,6,2,1,1,1,1,1,62500,1,0,1,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0.0804705882352941,0.0,0.0,0.0470588235294118,0.0941176470588235,816.5980282,0.8,281_99,4234,J9NTDmhxzGLuazNZv4Vi,281,99,845,5,5,2,4,2,4.0,4,5,4,5,4,4,5,4,2.0,4,4,2,1,5,1,4,5,4,5,5,3,2,3,5,3.0,4
365,29063,281,99,5,3.42,0.0,0.0,3.0,19,0,0,5,7,12,3,0,3,0,0,0,3,3,95,5,3,3,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,223,40,1,5,1,29063,5,1,7,6,2,1,1,1,1,1,62500,1,0,1,0,42500,0,0,0,1,0,0,0,0,0,0,1,42.5,0.0804705882352941,0.0,0.0,0.0705882352941176,0.117647058823529,816.5980282,0.5,281_99,4234,J9NTDmhxzGLuazNZv4Vi,281,99,845,5,5,2,4,2,4.0,4,5,4,5,4,4,5,4,2.0,4,4,2,1,5,1,4,5,4,5,5,3,2,3,5,3.0,4
366,78550,268,96,6,4.34,0.0,0.0,3.0,18,0,0,9,8,17,5,1,1,0,0,0,3,3,40,4,5,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,225,35,1,5,1,78550,1,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.06944,0.0,0.0,0.048,0.08,555.930927,0.5,268_96,4999,Lwfisbq6R9FWmOdGzPpp,268,96,1002,6,6,4,6,6,6.0,6,6,6,1,5,6,6,6,5.0,6,6,5,0,3,0,2,6,5,6,6,6,6,6,6,6.0,6
367,78550,268,96,4,4.34,0.0,0.0,2.0,22,0,0,9,8,17,1,1,0,0,0,0,2,2,80,4,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,225,35,1,5,1,78550,1,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.06944,0.0,0.0,0.032,0.064,555.930927,0.8,268_96,4999,Lwfisbq6R9FWmOdGzPpp,268,96,1002,6,6,4,6,6,6.0,6,6,6,1,5,6,6,6,5.0,6,6,5,0,3,0,2,6,5,6,6,6,6,6,6,6.0,6
368,78550,268,96,5,8.79,0.0,0.0,3.0,18,0,0,7,9,16,0,1,1,0,0,0,2,1,40,4,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,225,35,1,5,1,78550,1,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.14064,0.0,0.0,0.048,0.08,555.930927,1.0,268_96,4999,Lwfisbq6R9FWmOdGzPpp,268,96,1002,6,6,4,6,6,6.0,6,6,6,1,5,6,6,6,5.0,6,6,5,0,3,0,2,6,5,6,6,6,6,6,6,6.0,6
369,90210,261,42,6,4.99,4.99,4.99,0.0,11,9,14,0,0,0,1,1,0,5,3,0,3,1,40,3,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.07984,0.07984,0.07984,0.0,0.032,2147.047205,1.0,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
370,90210,261,42,4,4.99,4.99,4.99,0.0,11,14,9,0,0,0,0,1,0,0,3,5,3,3,80,3,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.07984,0.07984,0.07984,0.0,0.032,2147.047205,0.5,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
371,90210,261,42,5,0.0,0.0,3.85,0.0,11,11,11,0,0,0,1,1,0,0,3,3,3,3,40,3,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.0,0.0,0.0616,0.0,0.032,2147.047205,0.5,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
372,90210,261,42,4,4.99,4.99,4.99,0.0,11,14,9,0,0,0,0,1,0,0,3,5,3,3,80,3,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.07984,0.07984,0.07984,0.0,0.032,2147.047205,0.5,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
373,90210,261,42,6,4.99,4.99,4.99,0.0,11,9,14,0,0,0,1,1,0,5,3,0,3,1,40,3,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.07984,0.07984,0.07984,0.0,0.032,2147.047205,1.0,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
374,90210,261,42,5,0.0,0.0,3.85,0.0,11,11,11,0,0,0,1,1,0,0,3,3,3,3,40,3,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226,27,2,5,1,90210,1,0,7,7,0,0,1,1,0,0,62500,0,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.0,0.0,0.0616,0.0,0.032,2147.047205,0.5,261_42,8290,xulawKCj0fsnGDDGqKeV,261,42,1667,4,4,5,3,5,4.0,5,4,4,2,2,4,5,4,4.0,4,3,3,1,5,1,4,4,3,4,5,5,5,5,5,4.0,2
375,40513,277,95,4,0.0,0.0,0.0,3.0,16,0,0,8,5,13,3,0,5,0,0,0,2,1,40,1,3,5,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,228,33,1,5,1,40513,4,2,9,9,2,1,1,1,1,0,125000,1,0,1,0,125000,0,1,0,0,0,0,0,0,0,1,0,125.0,0.0,0.0,0.0,0.024,0.04,760.8831061,1.0,277_95,7237,tYFZo2acfEeq1CsjZMYw,277,95,1461,6,6,5,5,6,5.0,6,6,6,6,5,6,6,6,5.0,6,6,6,1,6,1,5,6,6,5,6,6,6,6,5,6.0,6
376,40513,277,95,5,6.64,0.0,0.0,2.0,19,0,0,2,8,10,1,0,3,0,0,0,2,1,80,1,1,3,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,228,33,1,5,1,40513,4,2,9,9,2,1,1,1,1,0,125000,1,0,1,0,125000,0,1,0,0,0,0,0,0,0,1,0,125.0,0.05312,0.0,0.0,0.016,0.032,760.8831061,1.0,277_95,7237,tYFZo2acfEeq1CsjZMYw,277,95,1461,6,6,5,5,6,5.0,6,6,6,6,5,6,6,6,5.0,6,6,6,1,6,1,5,6,6,5,6,6,6,6,5,6.0,6
377,40513,277,95,6,3.42,0.0,0.0,0.0,13,0,0,2,8,10,0,0,1,0,0,0,3,2,80,1,0,1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,228,33,1,5,1,40513,4,2,9,9,2,1,1,1,1,0,125000,1,0,1,0,125000,0,1,0,0,0,0,0,0,0,1,0,125.0,0.02736,0.0,0.0,0.0,0.016,760.8831061,0.8,277_95,7237,tYFZo2acfEeq1CsjZMYw,277,95,1461,6,6,5,5,6,5.0,6,6,6,6,5,6,6,6,5.0,6,6,6,1,6,1,5,6,6,5,6,6,6,6,5,6.0,6
378,2139,267,39,6,2.12,1.67,2.56,0.0,4,5,4,0,0,0,1,0,0,5,5,1,1,1,40,3,1,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.121142857142857,0.0954285714285714,0.146285714285714,0.0,0.114285714285714,23330.55199,1.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
379,2139,267,39,6,2.12,1.67,2.56,0.0,4,5,4,0,0,0,1,0,0,5,5,1,1,1,40,3,1,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.121142857142857,0.0954285714285714,0.146285714285714,0.0,0.114285714285714,23330.55199,1.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
380,2139,267,39,5,1.67,0.0,2.56,0.0,4,5,4,0,0,0,3,0,0,5,1,3,1,4,60,3,3,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.0954285714285714,0.0,0.146285714285714,0.0,0.114285714285714,23330.55199,0.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
381,2139,267,39,4,1.67,2.12,0.0,0.0,5,4,4,0,0,0,3,0,0,1,0,5,3,1,40,3,3,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.0954285714285714,0.121142857142857,0.0,0.0,0.114285714285714,23330.55199,1.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
382,2139,267,39,5,1.67,0.0,2.56,0.0,4,5,4,0,0,0,3,0,0,5,1,3,1,4,60,3,3,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.0954285714285714,0.0,0.146285714285714,0.0,0.114285714285714,23330.55199,0.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
383,2139,267,39,4,1.67,2.12,0.0,0.0,5,4,4,0,0,0,3,0,0,1,0,5,3,1,40,3,3,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,229,36,1,6,2,2139,1,0,3,3,0,1,1,1,1,0,17500,0,1,0,0,17500,0,1,0,0,0,0,0,1,0,0,0,17.5,0.0954285714285714,0.121142857142857,0.0,0.0,0.114285714285714,23330.55199,1.0,267_39,8632,z6Yc8wVMYAQNZUmIXObO,267,39,1729,5,5,5,4,6,5.0,5,4,5,5,4,6,6,6,5.0,3,3,2,1,5,0,5,6,5,5,6,6,6,6,6,5.0,5
384,95608,262,93,6,0.0,0.0,0.0,5.0,20,0,0,12,7,19,1,0,5,0,0,0,1,4,80,4,1,5,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,230,54,6,4,7,95608,1,0,3,3,1,0,0,0,0,1,17500,1,1,0,0,17500,0,1,0,0,0,0,1,0,0,0,0,17.5,0.0,0.0,0.0,0.285714285714286,0.4,4556.245687,0.0,262_93,3085,FMF5V56BSIGQ4xUQM6Ad,262,93,624,4,4,4,4,6,4.0,4,4,5,5,4,6,6,6,5.0,4,3,3,1,3,0,3,6,4,6,6,6,6,6,5,4.0,4
385,95608,262,93,5,9.61,0.0,0.0,4.0,25,0,0,10,9,19,5,0,3,0,0,0,2,3,40,4,5,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,230,54,6,4,7,95608,1,0,3,3,1,0,0,0,0,1,17500,1,1,0,0,17500,0,1,0,0,0,0,1,0,0,0,0,17.5,0.549142857142857,0.0,0.0,0.228571428571429,0.342857142857143,4556.245687,0.5,262_93,3085,FMF5V56BSIGQ4xUQM6Ad,262,93,624,4,4,4,4,6,4.0,4,4,5,5,4,6,6,6,5.0,4,3,3,1,3,0,3,6,4,6,6,6,6,6,5,4.0,4
386,95608,262,93,4,0.0,0.0,0.0,4.0,20,0,0,12,7,19,0,0,1,0,0,0,3,2,95,4,0,1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,230,54,6,4,7,95608,1,0,3,3,1,0,0,0,0,1,17500,1,1,0,0,17500,0,1,0,0,0,0,1,0,0,0,0,17.5,0.0,0.0,0.0,0.228571428571429,0.342857142857143,4556.245687,0.8,262_93,3085,FMF5V56BSIGQ4xUQM6Ad,262,93,624,4,4,4,4,6,4.0,4,4,5,5,4,6,6,6,5.0,4,3,3,1,3,0,3,6,4,6,6,6,6,6,5,4.0,4
387,60411,263,91,5,3.05,0.0,0.0,2.0,14,0,0,4,6,10,0,0,0,0,0,0,1,4,95,5,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,232,35,1,5,1,60411,5,1,8,8,5,1,1,1,1,0,72500,1,0,1,0,72500,1,0,0,0,0,0,0,0,0,0,1,72.5,0.0420689655172414,0.0,0.0,0.0275862068965517,0.0551724137931034,1831.97832,0.0,263_91,7303,UEBSXEv2vxKL26ncoGHs,263,91,1476,4,5,3,4,3,4.0,4,4,4,5,4,4,5,5,3.0,4,4,3,1,4,1,4,4,4,4,3,3,3,3,4,4.0,4
388,60411,263,91,4,4.42,0.0,0.0,0.0,11,0,0,2,7,9,3,0,3,0,0,0,3,3,60,5,3,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,232,35,1,5,1,60411,5,1,8,8,5,1,1,1,1,0,72500,1,0,1,0,72500,1,0,0,0,0,0,0,0,0,0,1,72.5,0.0609655172413793,0.0,0.0,0.0,0.0275862068965517,1831.97832,0.5,263_91,7303,UEBSXEv2vxKL26ncoGHs,263,91,1476,4,5,3,4,3,4.0,4,4,4,5,4,4,5,5,3.0,4,4,3,1,4,1,4,4,4,4,3,3,3,3,4,4.0,4
389,60411,263,91,6,4.42,0.0,0.0,2.0,16,0,0,4,6,10,3,0,5,0,0,0,1,3,80,5,3,5,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,232,35,1,5,1,60411,5,1,8,8,5,1,1,1,1,0,72500,1,0,1,0,72500,1,0,0,0,0,0,0,0,0,0,1,72.5,0.0609655172413793,0.0,0.0,0.0275862068965517,0.0551724137931034,1831.97832,0.5,263_91,7303,UEBSXEv2vxKL26ncoGHs,263,91,1476,4,5,3,4,3,4.0,4,4,4,5,4,4,5,5,3.0,4,4,3,1,4,1,4,4,4,4,3,3,3,3,4,4.0,4
390,97225,258,90,4,7.22,0.0,0.0,0.0,21,0,0,5,7,12,0,1,3,0,0,0,2,3,80,6,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,233,33,1,2,4,97225,3,0,6,2,2,0,0,0,1,0,42500,1,0,1,0,12500,0,1,0,0,0,0,0,0,1,0,0,12.5,0.5776,0.0,0.0,0.0,0.16,3669.145546,0.5,258_90,3880,I1CNJXRtnK6Aib0r6q5L,258,90,778,4,4,4,4,6,5.0,3,2,4,2,2,2,5,6,4.0,2,3,2,1,4,0,3,5,1,4,6,5,4,6,4,4.0,3
391,97225,258,90,5,7.22,0.0,0.0,0.0,18,0,0,9,5,14,0,1,1,0,0,0,3,3,60,6,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,233,33,1,2,4,97225,3,0,6,2,2,0,0,0,1,0,42500,1,0,1,0,12500,0,1,0,0,0,0,0,0,1,0,0,12.5,0.5776,0.0,0.0,0.0,0.16,3669.145546,0.5,258_90,3880,I1CNJXRtnK6Aib0r6q5L,258,90,778,4,4,4,4,6,5.0,3,2,4,2,2,2,5,6,4.0,2,3,2,1,4,0,3,5,1,4,6,5,4,6,4,4.0,3
392,97225,258,90,6,5.44,0.0,0.0,3.0,21,0,0,7,6,13,5,1,0,0,0,0,3,1,80,6,5,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,233,33,1,2,4,97225,3,0,6,2,2,0,0,0,1,0,42500,1,0,1,0,12500,0,1,0,0,0,0,0,0,1,0,0,12.5,0.4352,0.0,0.0,0.24,0.4,3669.145546,1.0,258_90,3880,I1CNJXRtnK6Aib0r6q5L,258,90,778,4,4,4,4,6,5.0,3,2,4,2,2,2,5,6,4.0,2,3,2,1,4,0,3,5,1,4,6,5,4,6,4,4.0,3
393,14150,252,89,5,3.66,0.0,0.0,2.0,18,0,0,5,7,12,5,0,3,0,0,0,1,1,95,6,5,3,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,234,35,1,4,1,14150,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,30000,0,1,0,0,0,0,0,0,1,0,0,30.0,0.122,0.0,0.0,0.0666666666666667,0.133333333333333,2789.184848,1.0,252_89,8608,Z25NixvvXb7CzQIWXAgM,252,89,1726,3,3,2,2,4,3.0,3,2,2,3,2,2,2,2,3.0,2,2,5,0,2,0,2,2,2,5,5,3,3,3,2,1.0,1
394,14150,252,89,6,5.44,0.0,0.0,3.0,14,0,0,5,7,12,0,0,3,0,0,0,1,4,60,6,0,3,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,234,35,1,4,1,14150,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,30000,0,1,0,0,0,0,0,0,1,0,0,30.0,0.181333333333333,0.0,0.0,0.1,0.166666666666667,2789.184848,0.0,252_89,8608,Z25NixvvXb7CzQIWXAgM,252,89,1726,3,3,2,2,4,3.0,3,2,2,3,2,2,2,2,3.0,2,2,5,0,2,0,2,2,2,5,5,3,3,3,2,1.0,1
395,14150,252,89,4,3.66,0.0,0.0,0.0,21,0,0,5,7,12,1,0,0,0,0,0,3,1,60,6,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,234,35,1,4,1,14150,1,0,5,5,1,0,0,1,1,0,30000,1,0,1,0,30000,0,1,0,0,0,0,0,0,1,0,0,30.0,0.122,0.0,0.0,0.0,0.0666666666666667,2789.184848,1.0,252_89,8608,Z25NixvvXb7CzQIWXAgM,252,89,1726,3,3,2,2,4,3.0,3,2,2,3,2,2,2,2,3.0,2,2,5,0,2,0,2,2,2,5,5,3,3,3,2,1.0,1
396,50265,253,37,4,0.0,3.74,0.0,0.0,11,13,9,0,0,0,3,0,0,0,1,1,3,4,95,1,3,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,235,22,1,5,1,50265,2,0,7,5,0,1,1,1,1,0,62500,0,1,0,0,30000,0,1,0,0,0,0,0,0,0,1,0,30.0,0.0,0.124666666666667,0.0,0.0,0.0666666666666667,1846.840539,0.0,253_37,8149,XhsIrFOpkLUPXzSeq7xH,253,37,1639,5,5,4,2,6,5.0,5,5,5,2,5,5,6,6,5.0,4,3,3,1,5,0,2,6,4,5,6,6,5,5,5,5.0,5
